nct_id,brief_title,phase,conditions,overall_status,enrollment_count,num_locations,num_countries,countries,start_date,primary_completion_date
NCT06775821,Epidemiology of Abdominal Aortic Aneurysm With Concomitant Primary Lung Cancer,,"Abdominal Aortic Aneurysm, Primary Lung Cancer, Prevalence",RECRUITING,2000.0,2,1,China,2022-10-01,2025-04-30
NCT00760721,Increasing Hepatitis B Screening Among Korean Church Attendees,PHASE3,Hepatitis B,COMPLETED,1123.0,1,1,United States,2006-09,2011-08
NCT01270321,Pasireotide & Everolimus in Adult Patients With Radioiodine-Refractory Differentiated & Medullary Thyroid Cancer,PHASE2,Thyroid Cancer,COMPLETED,42.0,3,1,United States,2010-11,2019-02
NCT03487016,First-line Therapy in Metastatic PDAC,PHASE2,Metastatic Pancreatic Cancer,UNKNOWN,270.0,1,1,Germany,2019-02-15,2022-07-01
NCT00003472,Antineoplaston Therapy in Treating Patients With Recurrent or Refractory Oligodendroglioma,PHASE2,"Oligodendroglioma, Adult",TERMINATED,13.0,1,1,United States,1996-05,2007-09
NCT04788095,App-Based Mindfulness Intervention for the Improvement of Quality of Life in Patients With Metastatic Renal Cell Cancer,NA,"Metastatic Renal Cell Carcinoma, Stage IV Renal Cell Cancer AJCC v8",ACTIVE_NOT_RECRUITING,21.0,1,1,United States,2021-08-23,2025-12-30
NCT04921995,Immunotherapy and Chemotherapy in Unresectable Recurrent Loco-regionally Advanced Nasopharyngeal Carcinoma,PHASE2,"Recurrent Nasopharyngeal Carcinoma, Unresectable Nasopharyngeal Carcinoma, Chemotherapy Effect, Immunotherapy, Stereotactic Body Radiation Therapy (SBRT)",UNKNOWN,40.0,1,1,China,2019-04-15,2022-10-30
NCT01020539,Allogeneic Stem Cell Transplantation Followed By Targeted Immune Therapy In Average Risk Leukemia,PHASE1,"Acute Myelogenous Leukemia, Myelodysplastic Syndrome, Juvenile Myelomonocytic Leukemia",COMPLETED,18.0,1,1,United States,2002-09-11,2011-07-20
NCT06937957,A Study of BR111 in Patients With Advanced Malignancies,PHASE1,Advanced Malignancies,RECRUITING,166.0,1,1,China,2025-04-24,2027-10-09
NCT02820857,Assessment of the Efficacy of Bevacizumab in Combination With Folfiri as Second-line Treatment in Patients Suffering From an Advanced Inoperable Poorly Differentiated Neuroendocrine Carcinoma of an Unknown or Gastroentero-pancreatic Primary Cancer,PHASE2,Neuroendocrine Carcinomas,COMPLETED,153.0,26,1,France,2017-09-04,2022-08-08
NCT07295457,Clinical Trial Evaluating the Efficacy and Implementation of an Early Adapted Physical Activity to Prevent and Manage Aromatase Inhibitor-induced Musculoskeletal Pain in Breast Cancer (APIS),NA,Breast Cancer,NOT_YET_RECRUITING,182.0,2,1,France,2026-01-30,2029-03-30
NCT06888401,Clinico-demographic Profile of the Patient With Pancreaticobiliary Malignancy Undergoing ERCP in a Tertiary Care Center of Nepal,,"Cholangiocarcinoma, Bile Duct Carcinoma, Endoscopic Retrograde Cholangio-Pancreatography, Pancreatic Neoplasms",COMPLETED,597.0,1,1,Nepal,2017-01-01,2023-01-01
NCT00003401,Peripheral Stem Cell Transplantation Plus Combination Chemotherapy in Treating Patients With Multiple Myeloma,PHASE2,Multiple Myeloma and Plasma Cell Neoplasm,COMPLETED,,1,1,United States,1999-01,2002-09
NCT06937281,SABR PRIMER - Evaluating Stereotactic Ablative Radiotherapy for Primary and Regional Breast Tumors,NA,"Breast Cancer, Metastases",NOT_YET_RECRUITING,40.0,1,1,Canada,2025-07-01,2029-06-30
NCT02071719,Prediction of Response to Kinase Inhibitors Based on Protein Phosphorylation Profiles in Tumor Tissue From Advanced Renal Cell Cancer Patients,,Renal Cell Cancer,TERMINATED,6.0,1,1,Netherlands,2012-04,2017-10
NCT04127019,Adjuvant 6 Cycles of Docetaxel and Cyclophosphamide or 3 Cycles of Cyclophosphamide/Epirubicin/Fluorouracil Followed by 3 Cycles of Docetaxel Versus 4 Cycles of Epirubicin and Cyclophosphamide Followed by Weekly Paclitaxel in Operable Breast Cancer (MASTER),PHASE3,Primary Breast Cancer,COMPLETED,2079.0,0,0,,2010-06-01,2017-06-01
NCT01816919,Characterization of Head and Neck Malignant Tumors Using an Electronic Nose,NA,Head and Neck Cancer,COMPLETED,100.0,0,0,,2010-11,2013-04
NCT06277219,"A First-in-Human, Phase 1/2 Study of LAT010 in Patients With Advanced Solid Tumors (LIGHTSPEED-1)",PHASE1,Advanced Solid Tumor,RECRUITING,150.0,4,2,"China, United States",2024-06-05,2026-12
NCT03053219,Preliminary Evaluation of Safety and Efficacy by [14C] AC0010 Trail and Subsequent AC0010 Treatment,PHASE1,Carcinoma，Non-Small-Cell Lung,COMPLETED,7.0,1,1,China,2016-11,2018-07
NCT04730219,Perioperative Tislelizumab Combined With Nab-Paclitaxel for Muscle-invasive Urothelial Bladder Carcinoma,PHASE2,"Muscle Invasive Bladder Cancer, Urothelial Carcinoma",UNKNOWN,48.0,1,1,China,2020-07-11,2024-02
NCT00596830,"Carboplatin And Paclitaxel With Or Without CP-751, 871 (An IGF-1R Inhibitor) For Advanced NSCLC Of Squamous, Large Cell And Adenosquamous Carcinoma Histology",PHASE3,"Carcinoma, Squamous Cell, Carcinoma, Adenosquamous, Carcinoma, Large Cell, Carcinoma, Non-Small-Cell Lung",TERMINATED,681.0,280,26,"Australia, Austria, Brazil, Bulgaria, Canada, Czechia, Finland, France, Germany, Greece, Hong Kong, Hungary, India, Italy, Japan, Poland, Puerto Rico, Russia, Slovakia, South Korea, Spain, Switzerland, Taiwan, Turkey (Türkiye), Ukraine, United States",2008-04,2011-03
NCT02819128,Investigation of Endemic and Emerging Diseases in Populations of Homeless Households in Marseille.,NA,Endemic and Emerging Diseases in Populations of Homeless,COMPLETED,722.0,1,1,France,2014-01-25,2020-09-30
NCT02333565,Combination of Everolimus and Octreotide LAR in Aggressive Recurrent Meningiomas,PHASE2,"Recurrent Meningiomas, Resistant Meningiomas",COMPLETED,20.0,1,1,France,2015-01-22,2019-01-21
NCT04914000,Motivating a Spectrum of Cancer Patients to Quit Smoking,NA,"Cancer, Smoking",COMPLETED,53.0,1,1,United States,2021-06-14,2022-04-13
NCT00833807,Hepatic Arterial Infusion of Nab-Paclitaxel in Patients With Metastatic Melanoma in the Liver,PHASE1,"Melanoma, Liver Metastasis",COMPLETED,30.0,1,1,United States,2009-02,2014-11
NCT01703507,Phase I Study of Ipilimumab Combined With Whole Brain Radiation Therapy or Radiosurgery for Melanoma,PHASE1,"Recurrent Melanoma, Stage IV Melanoma, Tumors Metastatic to Brain",COMPLETED,17.0,2,1,United States,2012-11-09,2015-05-20
NCT00829192,Phase II AK Study in Organ Transplant Patients,PHASE2,"Actinic Keratoses, Carcinoma, Squamous Cell, Organ Transplant Recipients",UNKNOWN,200.0,12,7,"Australia, Belgium, France, Germany, Italy, Sweden, Switzerland",2007-11,2012-07
NCT02663492,Transcutaneous Electrical Acupoint Stimulation for Non-small Cell Lung Cancer Patients,NA,"Non-Small Cell Lung Cancer, Lung Cancer",UNKNOWN,300.0,1,1,China,2014-08,2016-01
NCT02126592,The Secretion of Incretin Hormones in Patients With Polycystic Ovary Syndrome,,Polycystic Ovary Syndrome,UNKNOWN,100.0,1,1,China,2013-03,2014-04
NCT01021592,Quality of Life in Multiple Myeloma Patients Treated With Bortezomib,,Multiple Myeloma,COMPLETED,140.0,0,0,,2007-03,2008-07
NCT04096911,Combination of PD-1 Monoclonal Antibody and HPV Vaccine in Patients With Cervical Cancer,PHASE2,"Uterine Cervical Neoplasms, Cervical Cancer, Cervical Neoplasms, Cervix Cancer",UNKNOWN,20.0,1,1,China,2019-07-31,2021-03-31
NCT06530771,Multimodality US Based on Angio Planewave Ultrasensitive Imaging and Shear Wave Elastography to Evaluate the Malignancy Risk Value of Thyroid Nodules,,"Multimoda Lultasound, Thyroid Cancer, Microvascular Classification",RECRUITING,720.0,1,1,China,2022-07-01,2024-11-30
NCT06672471,Post-Operative Antibiotic Efficacy in Clean Contaminated Head and Neck Surgery: A Randomized Controlled Trial,NA,"Head and Neck Neoplasms, UADT Neoplasm, Cancer of the Head and Neck, Antibiotic Resistant Infection, Antibiotic Side Effect",ENROLLING_BY_INVITATION,170.0,1,1,Pakistan,2024-11-15,2025-08
NCT05936034,Comparative Study of the Quality of Life of Patients Suffering From OTOTOXICITY Due to Chemotherapy Based on Platinum Salts Fitted With a Hearing Aid Compared to Those Not Fitted.,NA,"Cancer, Ototoxicity, Drug-Induced, Quality of Life, Hearing Disorders",RECRUITING,52.0,1,1,France,2024-01-04,2027-09-04
NCT01159834,Human Papillomavirus (HPV) Vaccination in Barretos (Pio XII Foundation - Barretos Cancer Hospital),,"Human Papillomavirus, Infection",COMPLETED,1574.0,0,0,,2010-09,2011-12
NCT02362009,South Miami Hospital Fibroid Registry,,"Uterine Myomas, Leiomyomas, or Fibromas",TERMINATED,52.0,1,1,United States,2015-02,2015-12
NCT02623309,Studyof Allogeneic Hematopoietic Stem Cell Transplantation From One Haplotype Mismatch Related Donor or From an Unrelated Donor in Elderly Patients,PHASE3,Hematologic Neoplasms,COMPLETED,108.0,14,1,France,2016-02-23,2021-02-02
NCT06788509,A Rollover Study for Continued Study Treatment and Ongoing Safety Monitoring,PHASE1,"Leukemia, Myeloid, Acute, Leukemia, Lymphocytic, Chronic, B-Cell, Lymphoma, Non-Hodgkin, Myelodysplastic Syndromes, Neoplasms, Solid Tumor, Adult, Metastatic Castration-resistant Prostate Cancer (mCRPC)",ENROLLING_BY_INVITATION,80.0,26,13,"Belgium, France, Georgia, Greece, Israel, Japan, Moldova, Poland, South Korea, Spain, Taiwan, Ukraine, United Kingdom",2024-12-30,2028-01-19
NCT02497599,Intraoperative Dual-modality Imaging in Renal Cell Carcinoma,PHASE1,"Carcinoma, Renal Cell",UNKNOWN,30.0,1,1,Netherlands,2015-06,2021-12
NCT03138499,"A Study of Nivolumab Plus Brentuximab Vedotin Versus Brentuximab Vedotin Alone in Patients With Advanced Stage Classical Hodgkin Lymphoma, Who Are Relapsed/ Refractory or Who Are Not Eligible for Autologous Stem Cell Transplant,",PHASE3,Hodgkin's Disease,TERMINATED,23.0,22,3,"Japan, Puerto Rico, United States",2017-06-26,2021-02-22
NCT03022032,The HOPE Trial and the SMART Study,NA,Gynecologic Cancer,COMPLETED,102.0,1,1,United States,2017-04-12,2020-09-02
NCT04721132,Atezolizumab and Bevacizumab Before Surgery for the Treatment of Resectable Liver Cancer,PHASE2,"Resectable Hepatocellular Carcinoma, Stage I Hepatocellular Carcinoma AJCC v8, Stage IA Hepatocellular Carcinoma AJCC v8, Stage IB Hepatocellular Carcinoma AJCC v8, Stage II Hepatocellular Carcinoma AJCC v8",ACTIVE_NOT_RECRUITING,16.0,2,1,United States,2021-02-10,2027-05-31
NCT04640363,Combi-elastography Assessment of HCC Recurrence After Thermal Ablation Multi-center Study,,"HCC, Recurrence Tumor",UNKNOWN,300.0,1,1,China,2020-12-01,2023-12-31
NCT01908387,Phase 1 Study of CC-486 in Japanese Subjects With Hematological Neoplasms,PHASE1,"Myelodysplastic Syndromes, Chronic Myelomonocytic Leukemia, Acute Myeloid Leukemia, Multiple Myeloma, Non-Hodgkin Lymphoma, Hodgkin Lymphoma",TERMINATED,2.0,3,1,Japan,2013-07,2015-07
NCT02607787,EXercise And Colo-Rectal Cancer Trial,NA,Colo-rectal Cancer,UNKNOWN,60.0,1,1,United Kingdom,2015-04,2016-04
NCT01147393,Combination Veltuzumab and Fractionated 90Y- Epratuzumab Radioimmunotherapy in Follicular Lymphoma,PHASE1,Follicular Lymphoma,TERMINATED,4.0,1,1,United States,2010-10,2013-08-06
NCT01484821,Assessment of in Vivo Skeletal Muscle Viscoelasticity (ARFI Imaging) With Aging and Cancer,NA,Sarcopenia,COMPLETED,65.0,2,1,France,2011-11,2014-04
NCT01951521,RECTAL BOOST Study,NA,Rectal Cancer,UNKNOWN,128.0,1,1,Netherlands,2014-09-01,2020-12-01
NCT00511121,Study of the Combination of a Tyrosine Kinase Inhibitor (STI571) and a Pegylated Human Recombinant Interferon alfa2b (PEGINTRON),PHASE2,Chronic Myeloid Leukemia,TERMINATED,5.0,0,0,,2001-04,
NCT04841421,"Clinical Study on PET Imaging, Distribution and PK of 89Zr-CD147 in Patients With Solid Tumors",EARLY_PHASE1,Solid Tumor,UNKNOWN,30.0,0,0,,2021-05-01,2023-03-01
NCT02538614,Study of Idelalisib in Combination With BI 836826 in Participants With Chronic Lymphocytic Leukemia,PHASE1,Chronic Lymphocytic Leukemia (CLL),TERMINATED,2.0,2,1,United States,2015-12-29,2017-07-05
NCT06809114,"FIH Study to Evaluate Safety, Tolerability, PK, PD & Preliminary Efficacy of AT03-65 With Advanced Solid Tumors",PHASE1,Solid Tumor,NOT_YET_RECRUITING,83.0,0,0,,2025-11-01,2027-12
NCT05035914,Anlotinib Combined With mXELIRI as Second-line Treatment of Advanced Colorectal Cancer,PHASE1,Advanced Colorectal Cancer,UNKNOWN,94.0,1,1,China,2021-07-09,2022-12-31
NCT01433614,"Epirubicin and Paclitaxel, Alone or Together With Capecitabine as First Line Treatment in Metastatic Breast Cancer",PHASE3,Metastatic Breast Cancer,COMPLETED,304.0,9,1,Sweden,2002-12,2006-06
NCT02844114,Clinical Study of Ganoderma Lucidum Spore Combined With Chemotherapy,PHASE2,"Carcinoma, Non-Small-Cell Lung",UNKNOWN,60.0,1,1,China,2016-01,2018-01
NCT00779714,Comparative Study of Individualized Sensitivity-Directed Chemotherapy Versus DTIC,PHASE3,Melanoma,UNKNOWN,360.0,23,1,Germany,2008-10,2012-10
NCT06099314,Fruquintinib in the Cross-line Treatment of Refractory mCRC,,"Fruquintinib, Metastatic Colorectal Cancer",UNKNOWN,36.0,3,1,China,2023-10,2025-09
NCT06293014,TAS-102 Combined With Bevacizumab for Second-line Maintenance Treatment of Advanced Colorectal Cancer,PHASE2,Colorectal Cancer,RECRUITING,224.0,1,1,China,2024-02-23,2025-10-15
NCT03518814,Quality of Life in Patients With Multimetastatic Melanoma Currently in Remission (QUALM),,"Melanoma (Skin) Stage IV, Remission",COMPLETED,40.0,2,1,France,2018-04-09,2018-06-05
NCT00006214,Flutamide In the Prevention of Prostate Cancer in Patients With Neoplasia of the Prostate,PHASE2,Prostate Cancer,COMPLETED,63.0,23,2,"Canada, United States",2000-08,2006-07
NCT00212602,ONO-7436 Phase II Study in Japan,PHASE2,Malignant Tumor,COMPLETED,420.0,9,1,Japan,2005-08,
NCT00060645,"Safety Study of AP23573 in Patients With Advanced, Refractory or Recurrent Malignancies (8669-013)(COMPLETED)",PHASE1,"Tumors, Lymphoma, Multiple Myeloma",COMPLETED,33.0,1,1,United States,2003-05,2006-05
NCT06814353,Intraoperatively Observed Site of Origin and Growth Pattern of Medulloblastoma,,Medulloblastoma,ENROLLING_BY_INVITATION,100.0,4,3,"Austria, Germany, Netherlands",2024-03-01,2026-03
NCT05875753,68Ga-FAPI-FS PET/CT and PET/MR in Pancreatic Cancer,EARLY_PHASE1,Pancreatic Cancer,UNKNOWN,50.0,1,1,China,2022-06-01,2024-06-01
NCT02619253,Phase I/Ib Study of Pembrolizumab With Vorinostat for Patients With Advanced Renal or Urothelial Cell Carcinoma,PHASE1,"Renal Cell Carcinoma, Urinary Bladder Neoplasms",COMPLETED,52.0,4,1,United States,2016-02-23,2023-03-28
NCT02298153,A Study of Atezolizumab (MPDL3280A) in Combination With Epacadostat (INCB024360) in Subjects With Previously Treated Stage IIIB or Stage IV Non-Small Cell Lung Cancer and Previously Treated Stage IV Urothelial Carcinoma (ECHO-110),PHASE1,"NSCLC (Non-small Cell Lung Carcinoma), UC (Urothelial Cancer)",TERMINATED,29.0,6,1,United States,2014-11,2017-11-08
NCT01317953,Oral Green Tea Extract for Small Cell Lung Cancer,,Small Cell Lung Carcinoma,AVAILABLE,,1,1,China,,
NCT00003253,Evaluation of Drug Resistance in Patients With Metastatic Breast Cancer,PHASE2,Breast Cancer,UNKNOWN,100.0,9,1,United States,1997-07,
NCT04038437,A Trial of CPX-351 Lower Intensity Therapy (LIT) Plus Venetoclax as First Line Treatment for Subjects With AML,PHASE1,Acute Myeloid Leukemia,COMPLETED,35.0,8,1,United States,2019-10-15,2022-04-26
NCT01238939,Study of NK012 and 5-FU/LV in Solid Tumors Followed by Dose Expansion in Colorectal Cancer,PHASE1,"Advanced Solid Tumors, Metastatic Colorectal Cancer",COMPLETED,35.0,1,1,United States,2010-08,2013-12
NCT05539339,Personalized Trial in ctDNA-level-relapse Glioblastoma,NA,Glioblastoma,UNKNOWN,20.0,1,1,China,2022-12-01,2024-06-01
NCT06434077,Clinical Trial Protocol: Randomized Placebo-Controlled Pilot Study of GcMAF (Soloways TM) in Patients With Metastatic Breast Cancer,PHASE3,Breast Cancer,NOT_YET_RECRUITING,60.0,1,1,Russia,2025-08-20,2026-09-20
NCT00005975,S9626: Megestrol in Treating Hot Flashes Following Treatment for Breast Cancer,PHASE3,"Breast Cancer, Hot Flashes",COMPLETED,288.0,0,0,,1998-04,2001-09
NCT02281812,Radiofrequency Ablation in Breast Cancer,NA,Breast Cancer,TERMINATED,40.0,1,1,Spain,2013-09,2017-07
NCT01956812,Phase 3 Trial of 90Y-Clivatuzumab Tetraxetan & Gemcitabine vs Placebo & Gemcitabine in Metastatic Pancreatic Cancer,PHASE3,"Metastatic Pancreatic Cancer, Pancreatic Cancer",TERMINATED,334.0,64,8,"Austria, Belgium, Canada, France, Israel, Poland, Spain, United States",2013-12,2016-11
NCT06349512,68Ga-FAPI-46 PET/CT for Predicting Histological Response in Triple-negative Breast Cancer (FAP-IT),NA,Triple Negative Breast Cancer,RECRUITING,60.0,6,1,France,2024-10-14,2032-11-30
NCT03850912,Symptom Management Implementation of Patient Reported Outcomes in Oncology,NA,"Other Cancer, Gastrointestinal Cancer, Thoracic Cancer, Gynecologic Cancer",COMPLETED,42808.0,6,1,United States,2019-07-25,2023-03-31
NCT02343081,Bioequivalence Study of Temozolomide in Patients With Primary Tumors of the Central Nervous System,PHASE4,"Brain Neoplasms, Malignant, Primary",COMPLETED,24.0,2,1,Argentina,2012-01,2013-10
NCT02322281,"TIGER-3: Open Label, Multicenter Study of Rociletinib (CO-1686) Mono Therapy Versus Single-agent Cytotoxic Chemotherapy in Patients With Mutant EGFR NSCLC Who Have Failed at Least One Previous EGFR-Directed TKI and Platinum-doublet Chemotherapy",PHASE3,Non-small Cell Lung Cancer,TERMINATED,149.0,80,10,"Australia, France, Germany, Italy, Netherlands, South Korea, Spain, Taiwan, United Kingdom, United States",2015-02,2018-03-29
NCT03371719,"Radiation Therapy With or Without Apalutamide in Treating Patients With Recurrent Prostate Cancer, the BALANCE Trial",PHASE2,"Recurrent Prostate Carcinoma, Stage III Prostate Adenocarcinoma AJCC v7, Stage IV Prostate Adenocarcinoma AJCC v7",ACTIVE_NOT_RECRUITING,324.0,360,2,"Canada, United States",2018-06-20,2025-03-10
NCT04039230,Study to Evaluate Sacituzumab Govitecan in Combination With Talazoparib in Patients With Metastatic Breast Cancer.,PHASE1,Breast Cancer,RECRUITING,75.0,2,1,United States,2019-10-09,2025-12
NCT00681330,Histocompatibility Leukocyte Antigen (HLA)-A*2402 Restricted Peptide Vaccine Therapy in Patients With Esophageal Cancer,PHASE1,Esophageal Cancer,COMPLETED,14.0,1,1,Japan,2008-05,2009-04
NCT03035630,Sunitinib Followed by Avelumab or the Reverse for Metastatic Renal Cell Carcinoma,PHASE2,"Clear-cell Renal Cell Carcinoma, RCC, Kidney Cancer, Clear-cell Kidney Carcinoma",WITHDRAWN,0.0,1,1,United States,2017-05-23,2018-12
NCT02889328,Phase II Study of Regorafenib Continuous Dosing of Regorafenib in Patients With GISTs,PHASE2,Gastrointestinal Stromal Tumors (GISTs),COMPLETED,25.0,1,1,South Korea,2016-09,2017-08-09
NCT05001828,"Study of ADI-PEG 20, Venetoclax and Azacitidine in Acute Myeloid Leukemia",PHASE1,"Acute Myeloid Leukemia, Adult",ACTIVE_NOT_RECRUITING,38.0,3,1,United States,2022-04-05,2025-12
NCT03234465,"Efficacy, Safety and Tolerability of AG013 in Oral Mucositis Compared to Placebo When Administered Three Times Per Day",PHASE2,Oral Mucositis,TERMINATED,200.0,50,4,"Belgium, Germany, United Kingdom, United States",2017-07-18,2020-03-31
NCT02576665,"A Study of Toca 511, a Retroviral Replicating Vector, Combined With Toca FC in Patients With Solid Tumors or Lymphoma (Toca 6)",PHASE1,"Colorectal Cancer, Triple Negative Breast Cancer, Pancreatic Cancer, Non-Small Cell Lung Cancer, Head and Neck Cancer, Ovarian Cancer, Lymphoma, Sarcoma, Bladder Cancer, Melanoma, IDH1 Mutated Solid Tumors, IDH1 Mutated or MGMT Methylated Recurrent HGG (Not Recruiting)",TERMINATED,21.0,3,1,United States,2016-07,2019-05
